Date,PortfolioValue,StrategyReturn
2025-06-25,187470.78536454157,1.8747078536454158
2025-06-26,187470.78536454157,1.8747078536454158
2025-06-27,187470.78536454157,1.8747078536454158
2025-06-30,187470.78536454157,1.8747078536454158
2025-07-01,187470.78536454157,1.8747078536454158
2025-07-02,187470.78536454157,1.8747078536454158
2025-07-03,187470.78536454157,1.8747078536454158
2025-07-07,187470.78536454157,1.8747078536454158
2025-07-08,187470.78536454157,1.8747078536454158
2025-07-09,187470.78536454157,1.8747078536454158
2025-07-10,187470.78536454157,1.8747078536454158
2025-07-11,187470.78536454157,1.8747078536454158
2025-07-14,187470.78536454157,1.8747078536454158
2025-07-15,187470.78536454157,1.8747078536454158
2025-07-16,187470.78536454157,1.8747078536454158
2025-07-17,187470.78536454157,1.8747078536454158
2025-07-18,187470.78536454157,1.8747078536454158
2025-07-21,187470.78536454157,1.8747078536454158
2025-07-22,187470.78536454157,1.8747078536454158
2025-07-23,187470.78536454157,1.8747078536454158
2025-07-24,187470.78536454157,1.8747078536454158
2025-07-25,187470.78536454157,1.8747078536454158
2025-07-28,187470.78536454157,1.8747078536454158
2025-07-29,187470.78536454157,1.8747078536454158
2025-07-30,187470.78536454157,1.8747078536454158
2025-07-31,187470.78536454157,1.8747078536454158
2025-08-01,187470.78536454157,1.8747078536454158
2025-08-04,187470.78536454157,1.8747078536454158
2025-08-05,187470.78536454157,1.8747078536454158
2025-08-06,187470.78536454157,1.8747078536454158
2025-08-07,187470.78536454157,1.8747078536454158
2025-08-08,187470.78536454157,1.8747078536454158
2025-08-11,187470.78536454157,1.8747078536454158
2025-08-12,187470.78536454157,1.8747078536454158
2025-08-13,187470.78536454157,1.8747078536454158
2025-08-14,187470.78536454157,1.8747078536454158
2025-08-15,187470.78536454157,1.8747078536454158
2025-08-18,187470.78536454157,1.8747078536454158
2025-08-19,187470.78536454157,1.8747078536454158
2025-08-20,187470.78536454157,1.8747078536454158
2025-08-21,187470.78536454157,1.8747078536454158
2025-08-22,197405.03489356107,1.9740503489356107
2025-08-25,201069.07285742825,2.0106907285742825
2025-08-26,203887.99692969388,2.038879969296939
2025-08-27,202737.07285742825,2.0273707285742826
2025-08-28,200724.355572272,2.00724355572272
2025-08-29,193991.18674902982,1.9399118674902982
2025-09-02,191483.62131934232,1.9148362131934231
2025-09-03,194113.50742774075,1.9411350742774076
2025-09-04,196582.14878516263,1.9658214878516262
2025-09-05,203426.50742774075,2.0342650742774078
2025-09-08,200957.86607031888,2.009578660703189
2025-09-09,201274.7901425845,2.012747901425845
2025-09-10,201730.71421485013,2.017307142148501
2025-09-11,213417.8281064517,2.134178281064517
2025-09-12,228502.11082129547,2.2850211082129546
2025-09-15,236341.71421485013,2.3634171421485015
2025-09-16,242780.18674902982,2.4278018674902984
2025-09-17,239169.84954237356,2.3916984954237357
2025-09-18,239169.84954237356,2.3916984954237357
2025-09-19,239169.84954237356,2.3916984954237357
2025-09-22,239169.84954237356,2.3916984954237357
2025-09-23,239169.84954237356,2.3916984954237357
2025-09-24,239169.84954237356,2.3916984954237357
2025-09-25,239169.84954237356,2.3916984954237357
2025-09-26,239169.84954237356,2.3916984954237357
2025-09-29,239169.84954237356,2.3916984954237357
2025-09-30,239169.84954237356,2.3916984954237357
2025-10-01,239169.84954237356,2.3916984954237357
2025-10-02,239169.84954237356,2.3916984954237357
2025-10-03,239169.84954237356,2.3916984954237357
2025-10-06,239169.84954237356,2.3916984954237357
2025-10-07,239169.84954237356,2.3916984954237357
2025-10-08,239169.84954237356,2.3916984954237357
2025-10-09,239169.84954237356,2.3916984954237357
2025-10-10,239169.84954237356,2.3916984954237357
2025-10-13,239169.84954237356,2.3916984954237357
2025-10-14,239169.84954237356,2.3916984954237357
2025-10-15,239169.84954237356,2.3916984954237357
2025-10-16,239169.84954237356,2.3916984954237357
2025-10-17,239169.84954237356,2.3916984954237357
2025-10-20,239169.84954237356,2.3916984954237357
2025-10-21,239169.84954237356,2.3916984954237357
2025-10-22,239169.84954237356,2.3916984954237357
2025-10-23,239169.84954237356,2.3916984954237357
2025-10-24,239169.84954237356,2.3916984954237357
2025-10-27,239169.84954237356,2.3916984954237357
2025-10-28,239169.84954237356,2.3916984954237357
2025-10-29,239169.84954237356,2.3916984954237357
2025-10-30,239169.84954237356,2.3916984954237357
2025-10-31,239169.84954237356,2.3916984954237357
2025-11-03,239169.84954237356,2.3916984954237357
2025-11-04,239169.84954237356,2.3916984954237357
2025-11-05,239169.84954237356,2.3916984954237357
2025-11-06,239169.84954237356,2.3916984954237357
2025-11-07,239169.84954237356,2.3916984954237357
2025-11-10,239169.84954237356,2.3916984954237357
2025-11-11,239169.84954237356,2.3916984954237357
2025-11-12,239169.84954237356,2.3916984954237357
2025-11-13,239169.84954237356,2.3916984954237357
2025-11-14,239169.84954237356,2.3916984954237357
2025-11-17,239169.84954237356,2.3916984954237357
2025-11-18,239169.84954237356,2.3916984954237357
2025-11-19,239169.84954237356,2.3916984954237357
2025-11-20,239169.84954237356,2.3916984954237357
2025-11-21,239169.84954237356,2.3916984954237357
2025-11-24,239169.84954237356,2.3916984954237357
2025-11-25,239169.84954237356,2.3916984954237357
2025-11-26,239169.84954237356,2.3916984954237357
2025-11-28,239169.84954237356,2.3916984954237357
2025-12-01,239169.84954237356,2.3916984954237357
2025-12-02,239169.84954237356,2.3916984954237357
2025-12-03,239169.84954237356,2.3916984954237357
2025-12-04,239169.84954237356,2.3916984954237357
2025-12-05,239169.84954237356,2.3916984954237357
2025-12-08,239169.84954237356,2.3916984954237357
2025-12-09,239169.84954237356,2.3916984954237357
2025-12-10,239169.84954237356,2.3916984954237357
2025-12-11,239169.84954237356,2.3916984954237357
2025-12-12,239169.84954237356,2.3916984954237357
2025-12-15,239169.84954237356,2.3916984954237357
2025-12-16,239169.84954237356,2.3916984954237357
2025-12-17,229126.19168489435,2.2912619168489434
2025-12-18,233840.91743046415,2.3384091743046413
2025-12-19,233840.91743046415,2.3384091743046413
2025-12-22,233840.91743046415,2.3384091743046413
2025-12-23,233840.91743046415,2.3384091743046413
2025-12-24,233840.91743046415,2.3384091743046413
2025-12-26,233840.91743046415,2.3384091743046413
2025-12-29,229141.16025978446,2.2914116025978446
2025-12-30,226708.07999855402,2.26708079998554
